date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:03	9364/9364	---M--	200	added ('OK')	image/png	etag:%222494-678b20ea-d5d6efae202a30f1;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7a6c8b80bd-1631610934/logo-wyoming.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7a6c8b80bd-1631610934/logo-wyoming.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:03	7132/7132	---M--	200	added ('OK')	image/png	etag:%221bdc-678b20ea-6d4e028e675e48ff;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7db0f863f7-1631610934/logo-fintrac-canafe.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7db0f863f7-1631610934/logo-fintrac-canafe.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:03	3936/3936	---M--	200	added ('OK')	image/png	etag:%22f60-678b20ea-9470d83530ca93d9;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/d7ec433a06-1631610933/flag-swiss.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/d7ec433a06-1631610933/flag-swiss.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:03	7157/7157	---M--	200	added ('OK')	image/png	etag:%221bf5-678b20ea-34d7f646328c294d;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/03bc08a57e-1631610934/logo-australian-securities-investment-commission.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/03bc08a57e-1631610934/logo-australian-securities-investment-commission.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:04	2436/2436	---M--	200	added ('OK')	image/png	etag:%22984-678b20ea-a5f4a46cbaeca5d2;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/b649e1a148-1631610934/logo-companies-registry.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/b649e1a148-1631610934/logo-companies-registry.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:04	16724/16724	---M--	200	added ('OK')	image/png	etag:%224154-678b20ea-3ec8cf238def0ac7;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/eb878ac894-1631887530/logo-fntt.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/eb878ac894-1631887530/logo-fntt.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:04	201492/201492	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231314-678b20ea-cf0aca7b785c2f40;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/main.1e8dd4319d445a1be5fb.js	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/main.1e8dd4319d445a1be5fb.js	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:05	2429/2429	---M-Z	200	added ('OK')	application/x-javascript	etag:%2297d-678b20ea-ac18587a301f87ea;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/browser-notice.js	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/browser-notice.js	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:05	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:05%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:05	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:06%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:06	649/649	---M--	200	added ('OK')	image/png	etag:%22289-678b20ea-48876f30a5167c24;;;%22	https://www.SwiftEdgeCapita.com/assets/images/contact/1.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/contact/1.png	(from https://www.SwiftEdgeCapita.com/contact)
23:49:06	465/465	---M--	200	added ('OK')	image/png	etag:%221d1-678b20ea-3d3890f02aa2afc9;;;%22	https://www.SwiftEdgeCapita.com/assets/images/contact/2.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/contact/2.png	(from https://www.SwiftEdgeCapita.com/contact)
23:49:07	692/692	---M--	200	added ('OK')	image/png	etag:%222b4-678b20ea-611488e5ad63871a;;;%22	https://www.SwiftEdgeCapita.com/assets/images/contact/3.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/contact/3.png	(from https://www.SwiftEdgeCapita.com/contact)
23:49:07	4821/4821	---M--	200	added ('OK')	image/png	etag:%2212d5-678b20ea-233e2bf59a4213c9;;;%22	https://www.SwiftEdgeCapita.com/assets/images/contact/4.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/contact/4.png	(from https://www.SwiftEdgeCapita.com/contact)
23:49:07	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:08%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/contact)
23:49:08	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:08%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/contact)
23:49:10	10869/10869	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2022:49:10%20GMT	https://www.SwiftEdgeCapita.com/forgot-password	C:/webby/sage1/www.SwiftEdgeCapita.com/forgot-password.html	(from https://www.SwiftEdgeCapita.com/signin)
23:49:10	114984/114984	---M--	200	added ('OK')	image/png	etag:%221c128-678b20ea-4af032a39d14a3c3;;;%22	https://www.SwiftEdgeCapita.com/assets/images/account/1.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/account/1.png	(from https://www.SwiftEdgeCapita.com/signin)
23:49:11	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:12%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.9f.delayed	(from https://www.SwiftEdgeCapita.com/signin)
23:49:11	0/-1	---M--	302	error ('')			https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.a0.delayed	(from https://www.SwiftEdgeCapita.com/signup)
23:49:11	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:12%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/terms)
23:49:11	0/-1	---M--	302	error ('')			https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.a2.delayed	(from https://www.SwiftEdgeCapita.com/terms)
23:49:12	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:12%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/privacy-policy)
23:49:12	0/-1	---M--	302	error ('')			https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.a4.delayed	(from https://www.SwiftEdgeCapita.com/privacy-policy)
23:49:12	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:49:13%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/risk-disclosure)
23:49:12	0/-1	---M--	302	error ('')			https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.a6.delayed	(from https://www.SwiftEdgeCapita.com/risk-disclosure)
